audio,layer,neuron
audio-oo-oo-oo-oo,block5_layer1_feed_forward1_in_proj,201
audio-oo-oo-oo-oo,block5_layer1_feed_forward1_in_proj,426
audio-oo-oo-oo-oo,block5_layer1_feed_forward1_in_proj,491
audio-oo-oo-oo-oo,block5_layer1_feed_forward1_in_proj,251
audio-oo-oo-oo-oo,block5_layer1_feed_forward1_in_proj,438
audio-oo-oo-oo-oo,block5_layer1_feed_forward1_in_proj,376
audio-oo-oo-oo-oo,block5_layer1_feed_forward1_in_proj,59
audio-oo-oo-oo-oo,block5_layer1_feed_forward1_in_proj,445
audio-a-a,block5_layer1_nonlin_attention_in_proj,290
audio-a-a,block5_layer1_nonlin_attention_in_proj,515
audio-a-a,block5_layer1_nonlin_attention_in_proj,427
audio-a-a,block5_layer1_nonlin_attention_in_proj,491
audio-a-a,block5_layer1_nonlin_attention_in_proj,173
audio-a-a,block5_layer1_nonlin_attention_in_proj,18
audio-a-a,block5_layer1_nonlin_attention_in_proj,20
audio-a-a,block5_layer1_nonlin_attention_in_proj,469
audio-a-a,block5_layer1_nonlin_attention_in_proj,118
audio-a-a,block5_layer1_nonlin_attention_in_proj,221
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,194
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,4
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,485
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,217
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,235
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,302
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,147
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,276
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,473
audio-ch-ch-ch,block5_layer1_nonlin_attention_in_proj,158
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,66
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,100
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,7
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,39
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,525
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,562
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,563
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,468
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,155
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_in_proj,383
audio-a-a,block5_layer1_nonlin_attention_out_proj,3
audio-a-a,block5_layer1_nonlin_attention_out_proj,100
audio-a-a,block5_layer1_nonlin_attention_out_proj,133
audio-a-a,block5_layer1_nonlin_attention_out_proj,134
audio-a-a,block5_layer1_nonlin_attention_out_proj,169
audio-a-a,block5_layer1_nonlin_attention_out_proj,214
audio-a-a,block5_layer1_nonlin_attention_out_proj,28
audio-a-a,block5_layer1_nonlin_attention_out_proj,125
audio-a-a,block5_layer1_nonlin_attention_out_proj,62
audio-ch-ch-ch,block5_layer1_nonlin_attention_out_proj,69
audio-ch-ch-ch,block5_layer1_nonlin_attention_out_proj,37
audio-ch-ch-ch,block5_layer1_nonlin_attention_out_proj,231
audio-ch-ch-ch,block5_layer1_nonlin_attention_out_proj,40
audio-ch-ch-ch,block5_layer1_nonlin_attention_out_proj,90
audio-ch-ch-ch,block5_layer1_nonlin_attention_out_proj,29
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_out_proj,89
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_out_proj,230
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_out_proj,232
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_out_proj,174
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_out_proj,240
audio-oo-oo-oo-oo,block5_layer1_nonlin_attention_out_proj,249
audio-a-a,block5_layer1_self_attn1_in_proj,0
audio-a-a,block5_layer1_self_attn1_in_proj,4
audio-a-a,block5_layer1_self_attn1_in_proj,42
audio-a-a,block5_layer1_self_attn1_in_proj,21
audio-a-a,block5_layer1_self_attn1_in_proj,25
audio-a-a,block5_layer1_self_attn1_in_proj,26
audio-ch-ch-ch,block5_layer1_self_attn1_in_proj,7
audio-ch-ch-ch,block5_layer1_self_attn1_in_proj,44
audio-ch-ch-ch,block5_layer1_self_attn1_in_proj,46
audio-ch-ch-ch,block5_layer1_self_attn1_in_proj,23
audio-ch-ch-ch,block5_layer1_self_attn1_in_proj,30
audio-oo-oo-oo-oo,block5_layer1_self_attn1_in_proj,33
audio-oo-oo-oo-oo,block5_layer1_self_attn1_in_proj,34
audio-oo-oo-oo-oo,block5_layer1_self_attn1_in_proj,36
audio-oo-oo-oo-oo,block5_layer1_self_attn1_in_proj,10
audio-oo-oo-oo-oo,block5_layer1_self_attn1_in_proj,16
audio-oo-oo-oo-oo,block5_layer1_self_attn1_in_proj,17
audio-oo-oo-oo-oo,block5_layer1_self_attn1_in_proj,24
audio-a-a,block5_layer1_self_attn1_out_proj,193
audio-a-a,block5_layer1_self_attn1_out_proj,197
audio-a-a,block5_layer1_self_attn1_out_proj,41
audio-a-a,block5_layer1_self_attn1_out_proj,74
audio-a-a,block5_layer1_self_attn1_out_proj,173
audio-a-a,block5_layer1_self_attn1_out_proj,174
audio-a-a,block5_layer1_self_attn1_out_proj,146
audio-a-a,block5_layer1_self_attn1_out_proj,91
audio-a-a,block5_layer1_self_attn1_out_proj,220
